"week_ending_date","nhs_board_cypher","nhs_board_name","location_code","location_name","attendance","number_over_4_hours","percentage_within_4_hours","number_over_8_hours","percentage_within_8_hours","number_over_12_hours","percentage_within_12_hours"
2019-04-21,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",985,86,91.3,8,99.2,1,99.9
2019-04-21,"F","NHS Fife","F","NHS Fife",1381,106,92.3,5,99.6,0,100
2019-04-21,"V","NHS Forth Valley","V","NHS Forth Valley",1339,106,92.1,5,99.6,0,100
2019-04-21,"N","NHS Grampian","N","NHS Grampian",2129,181,91.5,3,99.9,1,100
2019-04-21,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",7536,1340,82.2,89,98.8,0,100
2019-04-21,"H","NHS Highland","H","NHS Highland",1375,126,90.8,3,99.8,0,100
2019-04-21,"L","NHS Lanarkshire","L","NHS Lanarkshire",4483,502,88.8,47,99,9,99.8
2019-04-21,"S","NHS Lothian","S","NHS Lothian",4518,601,86.7,71,98.4,19,99.6
2019-04-21,"R","NHS Orkney","R","NHS Orkney",120,5,95.8,0,100,0,100
2019-04-21,"Z","NHS Shetland","Z","NHS Shetland",131,5,96.2,0,100,0,100
2019-04-21,"T","NHS Tayside","T","NHS Tayside",1560,107,93.1,0,100,0,100
2019-04-21,"W","NHS Western Isles","W","NHS Western Isles",149,1,99.3,0,100,0,100
2019-04-28,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",2373,306,87.1,105,95.6,40,98.3
2019-04-28,"B","NHS Borders","B","NHS Borders",689,42,93.9,1,99.9,0,100
2019-04-28,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",1007,70,93,4,99.6,2,99.8
2019-04-28,"F","NHS Fife","F","NHS Fife",1425,100,93,0,100,0,100
2019-04-28,"V","NHS Forth Valley","V","NHS Forth Valley",1536,90,94.1,2,99.9,0,100
2019-04-28,"N","NHS Grampian","N","NHS Grampian",2239,230,89.7,4,99.8,0,100
2019-04-28,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",7687,1242,83.8,96,98.8,14,99.8
2019-04-28,"H","NHS Highland","H","NHS Highland",1380,117,91.5,6,99.6,0,100
2019-04-28,"L","NHS Lanarkshire","L","NHS Lanarkshire",4425,763,82.8,122,97.2,55,98.8
2019-04-28,"S","NHS Lothian","S","NHS Lothian",4753,585,87.7,66,98.6,15,99.7
2019-04-28,"R","NHS Orkney","R","NHS Orkney",142,17,88,0,100,0,100
2019-04-28,"Z","NHS Shetland","Z","NHS Shetland",157,4,97.5,0,100,0,100
2019-04-28,"T","NHS Tayside","T","NHS Tayside",1612,99,93.9,0,100,0,100
2019-04-28,"W","NHS Western Isles","W","NHS Western Isles",148,1,99.3,0,100,0,100
2019-05-05,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",2250,224,90,77,96.6,18,99.2
2019-05-05,"B","NHS Borders","B","NHS Borders",580,24,95.9,4,99.3,1,99.8
2019-05-05,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",961,93,90.3,16,98.3,1,99.9
2019-05-05,"F","NHS Fife","F","NHS Fife",1372,74,94.6,1,99.9,0,100
2019-05-05,"V","NHS Forth Valley","V","NHS Forth Valley",1367,182,86.7,3,99.8,0,100
2019-05-05,"N","NHS Grampian","N","NHS Grampian",2036,180,91.2,10,99.5,2,99.9
2019-05-05,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",7344,1271,82.7,72,99,2,100
2019-05-05,"H","NHS Highland","H","NHS Highland",1259,90,92.9,5,99.6,0,100
2019-05-05,"L","NHS Lanarkshire","L","NHS Lanarkshire",4217,561,86.7,72,98.3,19,99.5
2019-05-05,"S","NHS Lothian","S","NHS Lothian",4501,522,88.4,23,99.5,3,99.9
2019-05-05,"R","NHS Orkney","R","NHS Orkney",124,4,96.8,0,100,0,100
2019-05-05,"Z","NHS Shetland","Z","NHS Shetland",167,5,97,1,99.4,0,100
2019-05-05,"T","NHS Tayside","T","NHS Tayside",1518,69,95.5,1,99.9,1,99.9
2019-05-05,"W","NHS Western Isles","W","NHS Western Isles",130,1,99.2,0,100,0,100
2019-05-12,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",2234,207,90.7,49,97.8,19,99.1
2019-05-12,"B","NHS Borders","B","NHS Borders",679,48,92.9,1,99.9,0,100
2019-05-12,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",953,81,91.5,9,99.1,0,100
2019-05-12,"F","NHS Fife","F","NHS Fife",1386,121,91.3,1,99.9,0,100
2019-05-12,"V","NHS Forth Valley","V","NHS Forth Valley",1347,248,81.6,10,99.3,0,100
2019-05-12,"N","NHS Grampian","N","NHS Grampian",2077,171,91.8,9,99.6,0,100
2019-05-12,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",7255,1045,85.6,61,99.2,3,100
2019-05-12,"H","NHS Highland","H","NHS Highland",1313,117,91.1,7,99.5,1,99.9
2019-05-12,"L","NHS Lanarkshire","L","NHS Lanarkshire",4077,379,90.7,30,99.3,2,100
2019-05-12,"S","NHS Lothian","S","NHS Lothian",4478,584,87,37,99.2,5,99.9
2019-05-12,"R","NHS Orkney","R","NHS Orkney",120,7,94.2,0,100,0,100
2019-05-12,"Z","NHS Shetland","Z","NHS Shetland",140,4,97.1,0,100,0,100
2019-05-12,"T","NHS Tayside","T","NHS Tayside",1502,64,95.7,0,100,0,100
2019-05-12,"W","NHS Western Isles","W","NHS Western Isles",172,3,98.3,0,100,0,100
2019-05-19,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",2395,301,87.4,99,95.9,33,98.6
2019-05-19,"B","NHS Borders","B","NHS Borders",621,37,94,1,99.8,0,100
2019-05-19,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",1036,82,92.1,6,99.4,0,100
2019-05-19,"F","NHS Fife","F","NHS Fife",1410,117,91.7,0,100,0,100
2019-05-19,"V","NHS Forth Valley","V","NHS Forth Valley",1490,199,86.6,17,98.9,0,100
2019-05-19,"N","NHS Grampian","N","NHS Grampian",2155,188,91.3,4,99.8,0,100
2019-05-19,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",7611,1149,84.9,79,99,3,100
2019-05-19,"H","NHS Highland","H","NHS Highland",1371,64,95.3,3,99.8,1,99.9
2019-05-19,"L","NHS Lanarkshire","L","NHS Lanarkshire",4388,574,86.9,66,98.5,20,99.5
2019-05-19,"S","NHS Lothian","S","NHS Lothian",4684,663,85.8,46,99,7,99.9
2019-05-19,"R","NHS Orkney","R","NHS Orkney",135,3,97.8,0,100,0,100
2019-05-19,"Z","NHS Shetland","Z","NHS Shetland",152,4,97.4,0,100,0,100
2019-05-19,"T","NHS Tayside","T","NHS Tayside",1516,62,95.9,1,99.9,0,100
2019-05-19,"W","NHS Western Isles","W","NHS Western Isles",141,8,94.3,0,100,0,100
2019-05-26,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",2364,207,91.2,61,97.4,20,99.2
2019-05-26,"B","NHS Borders","B","NHS Borders",677,29,95.7,0,100,0,100
2019-05-26,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",998,62,93.8,1,99.9,0,100
2019-05-26,"F","NHS Fife","F","NHS Fife",1405,105,92.5,3,99.8,0,100
2019-05-26,"V","NHS Forth Valley","V","NHS Forth Valley",1293,108,91.6,3,99.8,0,100
2019-05-26,"N","NHS Grampian","N","NHS Grampian",2012,152,92.4,6,99.7,0,100
2019-05-26,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",7222,1015,85.9,68,99.1,1,100
2019-05-26,"H","NHS Highland","H","NHS Highland",1300,96,92.6,4,99.7,1,99.9
2019-05-26,"L","NHS Lanarkshire","L","NHS Lanarkshire",4381,541,87.7,57,98.7,7,99.8
2019-05-26,"S","NHS Lothian","S","NHS Lothian",4743,458,90.3,31,99.3,6,99.9
2019-05-26,"R","NHS Orkney","R","NHS Orkney",152,13,91.4,0,100,0,100
2019-05-26,"Z","NHS Shetland","Z","NHS Shetland",156,6,96.2,1,99.4,0,100
2019-05-26,"T","NHS Tayside","T","NHS Tayside",1507,94,93.8,1,99.9,0,100
2019-05-26,"W","NHS Western Isles","W","NHS Western Isles",137,1,99.3,0,100,0,100
2019-06-02,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",2248,162,92.8,32,98.6,12,99.5
2019-06-02,"B","NHS Borders","B","NHS Borders",642,17,97.4,1,99.8,0,100
2019-06-02,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",951,48,95,4,99.6,0,100
2019-06-02,"F","NHS Fife","F","NHS Fife",1346,115,91.5,3,99.8,0,100
2019-06-02,"V","NHS Forth Valley","V","NHS Forth Valley",1316,164,87.5,4,99.7,0,100
2019-06-02,"N","NHS Grampian","N","NHS Grampian",1906,140,92.7,7,99.6,0,100
2019-06-02,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",7229,1138,84.3,62,99.1,4,99.9
2019-06-02,"H","NHS Highland","H","NHS Highland",1332,119,91.1,4,99.7,0,100
2019-06-02,"L","NHS Lanarkshire","L","NHS Lanarkshire",4245,627,85.2,127,97,43,99
2019-06-02,"S","NHS Lothian","S","NHS Lothian",4535,564,87.6,67,98.5,14,99.7
2019-06-02,"R","NHS Orkney","R","NHS Orkney",122,6,95.1,1,99.2,0,100
2019-06-02,"Z","NHS Shetland","Z","NHS Shetland",164,4,97.6,0,100,0,100
2019-06-02,"T","NHS Tayside","T","NHS Tayside",1550,85,94.5,0,100,0,100
2019-06-02,"W","NHS Western Isles","W","NHS Western Isles",138,5,96.4,0,100,0,100
2019-06-09,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",2317,241,89.6,64,97.2,13,99.4
2019-06-09,"B","NHS Borders","B","NHS Borders",655,34,94.8,1,99.8,0,100
2019-06-09,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",952,60,93.7,0,100,0,100
2019-06-09,"F","NHS Fife","F","NHS Fife",1273,68,94.7,2,99.8,0,100
2019-06-09,"V","NHS Forth Valley","V","NHS Forth Valley",1318,162,87.7,6,99.5,1,99.9
2019-06-09,"N","NHS Grampian","N","NHS Grampian",2021,149,92.6,5,99.8,1,100
2019-06-09,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",7153,1270,82.2,116,98.4,5,99.9
2019-06-09,"H","NHS Highland","H","NHS Highland",1316,82,93.8,5,99.6,0,100
2019-06-09,"L","NHS Lanarkshire","L","NHS Lanarkshire",4215,553,86.9,63,98.5,12,99.7
2019-06-09,"S","NHS Lothian","S","NHS Lothian",4672,691,85.2,71,98.5,10,99.8
2019-06-09,"R","NHS Orkney","R","NHS Orkney",148,2,98.6,0,100,0,100
2019-06-09,"Z","NHS Shetland","Z","NHS Shetland",158,2,98.7,0,100,0,100
2019-06-09,"T","NHS Tayside","T","NHS Tayside",1620,81,95,0,100,0,100
2019-06-09,"W","NHS Western Isles","W","NHS Western Isles",168,0,100,0,100,0,100
2019-06-16,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",2350,186,92.1,46,98,20,99.1
2019-06-16,"B","NHS Borders","B","NHS Borders",632,31,95.1,0,100,0,100
2019-06-16,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",977,80,91.8,4,99.6,0,100
2019-06-16,"F","NHS Fife","F","NHS Fife",1286,60,95.3,0,100,0,100
2019-06-16,"V","NHS Forth Valley","V","NHS Forth Valley",1394,171,87.7,1,99.9,1,99.9
2019-06-16,"N","NHS Grampian","N","NHS Grampian",2016,194,90.4,9,99.6,0,100
2019-06-16,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",7328,904,87.7,73,99,0,100
2019-06-16,"H","NHS Highland","H","NHS Highland",1395,77,94.5,3,99.8,0,100
2019-06-16,"L","NHS Lanarkshire","L","NHS Lanarkshire",4199,440,89.5,42,99,7,99.8
2019-06-16,"S","NHS Lothian","S","NHS Lothian",4650,723,84.5,74,98.4,19,99.6
2019-06-16,"R","NHS Orkney","R","NHS Orkney",126,5,96,0,100,0,100
2019-06-16,"Z","NHS Shetland","Z","NHS Shetland",166,4,97.6,0,100,0,100
2019-06-16,"T","NHS Tayside","T","NHS Tayside",1621,107,93.4,3,99.8,0,100
2019-06-16,"W","NHS Western Isles","W","NHS Western Isles",122,2,98.4,0,100,0,100
2019-06-23,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",2287,226,90.1,76,96.7,19,99.2
2019-06-23,"B","NHS Borders","B","NHS Borders",653,67,89.7,11,98.3,6,99.1
2019-06-23,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",930,111,88.1,26,97.2,4,99.6
2019-06-23,"F","NHS Fife","F","NHS Fife",1381,153,88.9,2,99.9,0,100
2019-06-23,"V","NHS Forth Valley","V","NHS Forth Valley",1390,287,79.4,19,98.6,4,99.7
2019-06-23,"N","NHS Grampian","N","NHS Grampian",2231,230,89.7,19,99.1,0,100
2019-06-23,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",7361,832,88.7,41,99.4,2,100
2019-06-23,"H","NHS Highland","H","NHS Highland",1351,58,95.7,2,99.9,0,100
2019-06-23,"L","NHS Lanarkshire","L","NHS Lanarkshire",4241,552,87,50,98.8,5,99.9
2019-06-23,"S","NHS Lothian","S","NHS Lothian",4681,375,92,38,99.2,1,100
2019-06-23,"R","NHS Orkney","R","NHS Orkney",134,2,98.5,0,100,0,100
2019-06-23,"Z","NHS Shetland","Z","NHS Shetland",167,0,100,0,100,0,100
2019-06-23,"T","NHS Tayside","T","NHS Tayside",1656,76,95.4,2,99.9,0,100
2019-06-23,"W","NHS Western Isles","W","NHS Western Isles",124,9,92.7,0,100,0,100
2019-06-30,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",2362,289,87.8,92,96.1,36,98.5
2019-06-30,"B","NHS Borders","B","NHS Borders",679,51,92.5,9,98.7,5,99.3
2019-06-30,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",986,104,89.5,12,98.8,0,100
2019-06-30,"F","NHS Fife","F","NHS Fife",1356,80,94.1,0,100,0,100
2019-06-30,"V","NHS Forth Valley","V","NHS Forth Valley",1413,274,80.6,8,99.4,0,100
2019-06-30,"N","NHS Grampian","N","NHS Grampian",2144,188,91.2,10,99.5,0,100
2019-06-30,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",7433,1185,84.1,52,99.3,2,100
2019-06-30,"H","NHS Highland","H","NHS Highland",1361,97,92.9,6,99.6,0,100
2019-06-30,"L","NHS Lanarkshire","L","NHS Lanarkshire",4141,473,88.6,37,99.1,5,99.9
2019-06-30,"S","NHS Lothian","S","NHS Lothian",4702,552,88.3,64,98.6,6,99.9
2019-06-30,"R","NHS Orkney","R","NHS Orkney",153,5,96.7,0,100,0,100
2019-06-30,"Z","NHS Shetland","Z","NHS Shetland",164,2,98.8,0,100,0,100
2019-06-30,"T","NHS Tayside","T","NHS Tayside",1578,156,90.1,4,99.7,0,100
2019-06-30,"W","NHS Western Isles","W","NHS Western Isles",144,4,97.2,0,100,0,100
2019-07-07,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",2140,264,87.7,93,95.7,28,98.7
2019-07-07,"B","NHS Borders","B","NHS Borders",645,94,85.4,12,98.1,1,99.8
2019-07-07,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",970,68,93,7,99.3,0,100
2019-07-07,"F","NHS Fife","F","NHS Fife",1288,65,95,0,100,0,100
2019-07-07,"V","NHS Forth Valley","V","NHS Forth Valley",1262,133,89.5,2,99.8,0,100
2019-07-07,"N","NHS Grampian","N","NHS Grampian",2108,188,91.1,6,99.7,0,100
2019-07-07,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",7059,921,87,29,99.6,3,100
2019-07-07,"H","NHS Highland","H","NHS Highland",1369,121,91.2,9,99.3,0,100
2019-07-07,"L","NHS Lanarkshire","L","NHS Lanarkshire",4101,463,88.7,46,98.9,7,99.8
2019-07-07,"S","NHS Lothian","S","NHS Lothian",4323,337,92.2,27,99.4,6,99.9
2019-07-07,"R","NHS Orkney","R","NHS Orkney",144,4,97.2,0,100,0,100
2019-07-07,"Z","NHS Shetland","Z","NHS Shetland",146,7,95.2,0,100,0,100
2019-07-07,"T","NHS Tayside","T","NHS Tayside",1485,60,96,2,99.9,0,100
2019-07-07,"W","NHS Western Isles","W","NHS Western Isles",134,3,97.8,1,99.3,0,100
2019-07-14,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",2205,270,87.8,91,95.9,52,97.6
2019-07-14,"B","NHS Borders","B","NHS Borders",651,67,89.7,11,98.3,2,99.7
2019-07-14,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",1010,84,91.7,12,98.8,0,100
2019-07-14,"F","NHS Fife","F","NHS Fife",1335,156,88.3,0,100,0,100
2019-07-14,"V","NHS Forth Valley","V","NHS Forth Valley",1280,40,96.9,2,99.8,1,99.9
2019-07-14,"N","NHS Grampian","N","NHS Grampian",2089,151,92.8,8,99.6,1,100
2019-07-14,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",6982,904,87.1,27,99.6,1,100
2019-07-14,"H","NHS Highland","H","NHS Highland",1387,115,91.7,6,99.6,1,99.9
2019-07-14,"L","NHS Lanarkshire","L","NHS Lanarkshire",3944,373,90.5,28,99.3,1,100
2019-07-14,"S","NHS Lothian","S","NHS Lothian",4197,235,94.4,20,99.5,3,99.9
2019-07-14,"R","NHS Orkney","R","NHS Orkney",124,10,91.9,1,99.2,0,100
2019-07-14,"Z","NHS Shetland","Z","NHS Shetland",158,6,96.2,1,99.4,0,100
2019-07-14,"T","NHS Tayside","T","NHS Tayside",1539,30,98.1,0,100,0,100
2019-07-14,"W","NHS Western Isles","W","NHS Western Isles",149,0,100,0,100,0,100
2019-07-21,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",2203,258,88.3,62,97.2,19,99.1
2019-07-21,"B","NHS Borders","B","NHS Borders",657,44,93.3,1,99.8,0,100
2019-07-21,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",929,87,90.6,5,99.5,0,100
2019-07-21,"F","NHS Fife","F","NHS Fife",1335,48,96.4,0,100,0,100
2019-07-21,"V","NHS Forth Valley","V","NHS Forth Valley",1317,161,87.8,3,99.8,0,100
2019-07-21,"N","NHS Grampian","N","NHS Grampian",2040,169,91.7,7,99.7,1,100
2019-07-21,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",6962,885,87.3,24,99.7,0,100
2019-07-21,"H","NHS Highland","H","NHS Highland",1377,96,93,3,99.8,0,100
2019-07-21,"L","NHS Lanarkshire","L","NHS Lanarkshire",4200,554,86.8,64,98.5,15,99.6
2019-07-21,"S","NHS Lothian","S","NHS Lothian",4499,380,91.6,35,99.2,5,99.9
2019-07-21,"R","NHS Orkney","R","NHS Orkney",170,7,95.9,0,100,0,100
2019-07-21,"Z","NHS Shetland","Z","NHS Shetland",147,6,95.9,1,99.3,0,100
2019-07-21,"T","NHS Tayside","T","NHS Tayside",1587,78,95.1,1,99.9,1,99.9
2019-07-21,"W","NHS Western Isles","W","NHS Western Isles",160,3,98.1,0,100,0,100
2019-07-28,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",2342,246,89.5,76,96.8,23,99
2019-07-28,"B","NHS Borders","B","NHS Borders",672,37,94.5,5,99.3,2,99.7
2019-07-28,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",1066,147,86.2,31,97.1,2,99.8
2019-07-28,"F","NHS Fife","F","NHS Fife",1398,77,94.5,0,100,0,100
2019-07-28,"V","NHS Forth Valley","V","NHS Forth Valley",1392,334,76,3,99.8,0,100
2019-07-28,"N","NHS Grampian","N","NHS Grampian",2180,211,90.3,11,99.5,0,100
2019-07-28,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",7189,1200,83.3,74,99,1,100
2019-07-28,"H","NHS Highland","H","NHS Highland",1444,74,94.9,1,99.9,0,100
2019-07-28,"L","NHS Lanarkshire","L","NHS Lanarkshire",4150,511,87.7,87,97.9,26,99.4
2019-07-28,"S","NHS Lothian","S","NHS Lothian",4669,457,90.2,34,99.3,7,99.9
2019-07-28,"R","NHS Orkney","R","NHS Orkney",184,8,95.7,1,99.5,0,100
2019-07-28,"Z","NHS Shetland","Z","NHS Shetland",173,2,98.8,0,100,0,100
2019-07-28,"T","NHS Tayside","T","NHS Tayside",1701,109,93.6,1,99.9,0,100
2019-07-28,"W","NHS Western Isles","W","NHS Western Isles",153,3,98,0,100,0,100
2019-08-04,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",2306,267,88.4,68,97.1,26,98.9
2019-08-04,"B","NHS Borders","B","NHS Borders",616,29,95.3,2,99.7,0,100
2019-08-04,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",1044,92,91.2,14,98.7,5,99.5
2019-08-04,"F","NHS Fife","F","NHS Fife",1413,100,92.9,2,99.9,0,100
2019-08-04,"V","NHS Forth Valley","V","NHS Forth Valley",1346,176,86.9,4,99.7,0,100
2019-08-04,"N","NHS Grampian","N","NHS Grampian",2040,160,92.2,2,99.9,0,100
2019-08-04,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",7171,1005,86,43,99.4,0,100
2019-08-04,"H","NHS Highland","H","NHS Highland",1489,93,93.8,4,99.7,0,100
2019-08-04,"L","NHS Lanarkshire","L","NHS Lanarkshire",4268,634,85.1,91,97.9,19,99.6
2019-08-04,"S","NHS Lothian","S","NHS Lothian",4602,409,91.1,41,99.1,2,100
2019-08-04,"R","NHS Orkney","R","NHS Orkney",136,5,96.3,0,100,0,100
2019-08-04,"Z","NHS Shetland","Z","NHS Shetland",183,4,97.8,0,100,0,100
2019-08-04,"T","NHS Tayside","T","NHS Tayside",1619,144,91.1,10,99.4,0,100
2019-08-04,"W","NHS Western Isles","W","NHS Western Isles",200,0,100,0,100,0,100
2019-08-11,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",2216,387,82.5,162,92.7,82,96.3
2019-08-11,"B","NHS Borders","B","NHS Borders",673,84,87.5,7,99,2,99.7
2019-08-11,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",1018,59,94.2,5,99.5,0,100
2019-08-11,"F","NHS Fife","F","NHS Fife",1352,146,89.2,2,99.9,1,99.9
2019-08-11,"V","NHS Forth Valley","V","NHS Forth Valley",1348,115,91.5,1,99.9,0,100
2019-08-11,"N","NHS Grampian","N","NHS Grampian",1972,159,91.9,3,99.8,0,100
2019-08-11,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",6868,918,86.6,35,99.5,0,100
2019-08-11,"H","NHS Highland","H","NHS Highland",1347,83,93.8,2,99.9,0,100
2019-08-11,"L","NHS Lanarkshire","L","NHS Lanarkshire",4030,683,83.1,108,97.3,24,99.4
2019-08-11,"S","NHS Lothian","S","NHS Lothian",4547,393,91.4,29,99.4,4,99.9
2019-08-11,"R","NHS Orkney","R","NHS Orkney",163,4,97.5,0,100,0,100
2019-08-11,"Z","NHS Shetland","Z","NHS Shetland",168,5,97,0,100,0,100
2019-08-11,"T","NHS Tayside","T","NHS Tayside",1544,71,95.4,2,99.9,0,100
2019-08-11,"W","NHS Western Isles","W","NHS Western Isles",156,0,100,0,100,0,100
2019-08-18,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",2040,285,86,73,96.4,21,99
2019-08-18,"B","NHS Borders","B","NHS Borders",657,45,93.2,1,99.8,0,100
2019-08-18,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",944,66,93,2,99.8,0,100
2019-08-18,"F","NHS Fife","F","NHS Fife",1293,68,94.7,0,100,0,100
2019-08-18,"V","NHS Forth Valley","V","NHS Forth Valley",1301,166,87.2,1,99.9,0,100
2019-08-18,"N","NHS Grampian","N","NHS Grampian",2024,222,89,8,99.6,0,100
2019-08-18,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",6953,757,89.1,38,99.5,0,100
2019-08-18,"H","NHS Highland","H","NHS Highland",1336,90,93.3,3,99.8,0,100
2019-08-18,"L","NHS Lanarkshire","L","NHS Lanarkshire",4159,525,87.4,37,99.1,5,99.9
2019-08-18,"S","NHS Lothian","S","NHS Lothian",4636,566,87.8,59,98.7,6,99.9
2019-08-18,"R","NHS Orkney","R","NHS Orkney",160,1,99.4,0,100,0,100
2019-08-18,"Z","NHS Shetland","Z","NHS Shetland",180,8,95.6,0,100,0,100
2019-08-18,"T","NHS Tayside","T","NHS Tayside",1534,80,94.8,4,99.7,0,100
2019-08-18,"W","NHS Western Isles","W","NHS Western Isles",128,1,99.2,0,100,0,100
2019-08-25,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",2239,435,80.6,180,92,88,96.1
2019-08-25,"B","NHS Borders","B","NHS Borders",647,48,92.6,4,99.4,2,99.7
2019-08-25,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",1088,61,94.4,2,99.8,1,99.9
2019-08-25,"F","NHS Fife","F","NHS Fife",1405,161,88.5,3,99.8,0,100
2019-08-25,"V","NHS Forth Valley","V","NHS Forth Valley",1314,274,79.1,3,99.8,0,100
2019-08-25,"N","NHS Grampian","N","NHS Grampian",2094,182,91.3,5,99.8,1,100
2019-08-25,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",7347,773,89.5,37,99.5,0,100
2019-08-25,"H","NHS Highland","H","NHS Highland",1431,103,92.8,4,99.7,0,100
2019-08-25,"L","NHS Lanarkshire","L","NHS Lanarkshire",4342,724,83.3,91,97.9,21,99.5
2019-08-25,"S","NHS Lothian","S","NHS Lothian",4782,613,87.2,70,98.5,13,99.7
2019-08-25,"R","NHS Orkney","R","NHS Orkney",130,1,99.2,0,100,0,100
2019-08-25,"Z","NHS Shetland","Z","NHS Shetland",168,11,93.5,0,100,0,100
2019-08-25,"T","NHS Tayside","T","NHS Tayside",1693,109,93.6,3,99.8,0,100
2019-08-25,"W","NHS Western Isles","W","NHS Western Isles",126,2,98.4,0,100,0,100
2019-09-01,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",2271,315,86.1,101,95.6,52,97.7
2019-09-01,"B","NHS Borders","B","NHS Borders",678,43,93.7,2,99.7,0,100
2019-09-01,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",1143,82,92.8,3,99.7,0,100
2019-09-01,"F","NHS Fife","F","NHS Fife",1416,122,91.4,2,99.9,0,100
2019-09-01,"V","NHS Forth Valley","V","NHS Forth Valley",1364,167,87.8,0,100,0,100
2019-09-01,"N","NHS Grampian","N","NHS Grampian",2231,172,92.3,5,99.8,0,100
2019-09-01,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",7510,1030,86.3,69,99.1,1,100
2019-09-01,"H","NHS Highland","H","NHS Highland",1383,111,92,1,99.9,0,100
2019-09-01,"L","NHS Lanarkshire","L","NHS Lanarkshire",4340,678,84.4,107,97.5,15,99.7
2019-09-01,"S","NHS Lothian","S","NHS Lothian",4844,391,91.9,25,99.5,1,100
2019-09-01,"R","NHS Orkney","R","NHS Orkney",128,5,96.1,0,100,0,100
2019-09-01,"Z","NHS Shetland","Z","NHS Shetland",156,9,94.2,0,100,0,100
